,id,time,callsign,lasmax_dB,label,type,tags,duration,registration,operator
4938,132227501,2025-03-06 20:34:18,KLM25J,58.900000159237166,21,Boeing 737-700,Kaagbaan06_T,44,PH-BGG,
4939,132227511,2025-03-06 20:35:44,KLM701,58.400000238539675,21,Boeing 787-9,Kaagbaan06_T,32,PH-BHC,
4940,132227521,2025-03-06 20:38:36,EZY73FX,58.19999988466617,21,Airbus A320 214SL,Kaagbaan06_T,57,G-EZWS,EasyJet
4941,132227531,2025-03-06 20:39:51,KLM1063,56.20000009154918,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,55,PH-EXN,KLM Cityhopper
4942,132227541,2025-03-06 20:44:49,KLM35K,59.90000005209495,21,Embraer ERJ190-100STD,Kaagbaan06_T,45,PH-EZX,KLM Cityhopper
4943,132227551,2025-03-06 20:45:57,EZY68UT,60.79999962982939,21,Airbus A320-214SL,Kaagbaan06_T,65,G-EZRX,EasyJet
4944,132227561,2025-03-06 20:48:52,KLM1145,59.39999973627356,21,Boeing 737-800,Kaagbaan06_T,61,PH-BCE,
4945,132227571,2025-03-06 20:50:19,ELY336,53.79999980891819,21,Boeing 737NG 958ER/W,Aalsmeerbaan36R_T,28,4X-EHH,El Al Israel Airlines
4946,132227581,2025-03-06 20:51:38,KLM1299,59.49999977702309,21,Boeing 737-900,Kaagbaan06_T,59,PH-BXS,
4948,132227601,2025-03-06 20:57:13,KLM43E,60.19999980026685,21,Embraer ERJ 190-100 STD,Zwanenburgbaan36C_T,53,PH-EZA,
4949,132227611,2025-03-06 20:59:07,ETD5GZ,59.39999973627356,21,Boeing 777 3FXER,Kaagbaan06_T,46,A6-ETG,Etihad Airways
4950,132227621,2025-03-06 21:03:53,EVA076,63.49999964941869,21,Boeing 777 36NER,Kaagbaan06_T,46,B-16719,EVA Airways
4951,132227631,2025-03-06 21:05:32,CA1044,65.4999998079976,21,Boeing 777 FFT,Kaagbaan06_T,80,B-2091,Air China Cargo
4953,132227661,2025-03-06 21:16:11,QTR16M,56.10000003509641,21,Boeing 787-8 Dreamliner,Kaagbaan06_T,36,A7-BCB,Qatar Airways
4954,132227671,2025-03-06 21:20:29,AMX026,58.00000013500245,21,Boeing 787 9,Zwanenburgbaan36C_T,75,XA-ADD,AeroMexico
4955,132227681,2025-03-06 21:25:41,THY9KH,60.999999832131486,21,Airbus A330 223,Kaagbaan06_T,64,TC-JIO,Turkish Airlines
4956,132227701,2025-03-06 21:36:48,SIA7987,67.20000008725626,21,Boeing 747 412F,Zwanenburgbaan36C_T,57,9V-SFQ,Singapore Airlines Cargo
4957,132227711,2025-03-06 21:41:16,KLM933,61.29999995930273,21,Boeing 737-800,Kaagbaan06_T,69,PH-BCG,KLM Royal Dutch Airlines
4959,132227731,2025-03-06 21:58:33,MPH8341,65.00000004350268,21,Boeing 747-400F,Kaagbaan06_T,39,PH-CKC,
4960,132227741,2025-03-06 22:07:17,KLJ3128,60.0,21,Boeing 737-3L9,Kaagbaan06_T,69,LY-BGS,KlasJet
4961,132227751,2025-03-06 22:09:41,TAY9MS,58.19999988466617,21,Airbus A320 214,Zwanenburgbaan36C_T,56,OE-LEX,Niki
4962,132227761,2025-03-06 22:46:13,BCS5GU,61.400000207505755,21,Airbus A330-243F,Kaagbaan06_T,52,D-ALMA,European Air Transport/DHL Express
4963,132060251,2025-03-01 06:19:15,THY6369,59.29999984915543,21,Airbus A310 308F,,51,TC-VEL,Kuzu Airlines
4965,132060271,2025-03-01 06:29:23,UAE145,59.90000005209495,21,Boeing 777 31HER,,16,A6-EPF,Emirates
4966,132060281,2025-03-01 06:32:46,KLM878,58.600000237992134,21,Boeing 787-9,,17,PH-BHE,
4967,132060291,2025-03-01 06:41:34,SIA324,54.699999579229825,21,Airbus A350 941,,26,9V-SMQ,
4969,132060311,2025-03-01 06:56:19,KLM83G,55.90000038711573,21,Embraer ERJ 170-200 STD,,25,PH-EXJ,
4970,132060321,2025-03-01 06:58:05,KLM20Q,69.29999996413005,21,Embraer ERJ 170-200 STD,,58,PH-EXR,KLM Cityhopper
4971,132060331,2025-03-01 07:00:41,KLM73T,69.89999994048169,21,Boeing 737-800,,62,PH-BGC,
4974,132060361,2025-03-01 07:07:27,KLM96L,71.2999999836018,21,Boeing 737-800,,68,PH-BXZ,
4976,132060381,2025-03-01 07:13:08,EZY24TN,69.10000013113435,21,Airbus A320 214SL,Zwanenburgbaan36C_L,60,G-EZOI,EasyJet
4977,132060391,2025-03-01 07:14:41,KLM872,60.599999853049944,21,Boeing 777-300ER,,30,PH-BVP,
4979,132060411,2025-03-01 07:18:47,KLM66G,70.79999975870925,21,Boeing 737-800,,67,PH-BCA,
4980,132060421,2025-03-01 07:20:29,EJU47UF,68.00000014903543,21,Airbus A319-111,,67,OE-LQU,EasyJet Europe
4981,132060431,2025-03-01 07:22:00,KLM22C,70.19999987690602,21,Boeing 737-800,,57,PH-BXA,
4983,132060451,2025-03-01 07:24:54,EJU41DH,70.19999987690602,21,Embraer 135BJ Legacy 600,,60,OE-IGR,
4984,132060461,2025-03-01 07:26:18,KLM90X,66.1999998739471,21,Embraer ERJ 190-100 STD,,80,PH-EZD,
4985,132060471,2025-03-01 07:28:01,KLM26K,71.89999995114472,21,Embraer ERJ 190-100 STD,,46,PH-EZP,
4986,132060481,2025-03-01 07:29:45,KLM88C,70.99999974718538,21,Boeing 737-800,,68,PH-BXK,
4987,132060491,2025-03-01 07:31:08,KLM82Z,72.60000045231574,21,Boeing 737-900,,55,PH-BXT,
4989,132060511,2025-03-01 07:34:09,KLM68N,69.29999996413005,21,Embraer ERJ 190-100 STD,,60,PH-EXY,KLM Cityhopper
4990,132060521,2025-03-01 07:35:50,KLM934,71.2999999836018,21,Boeing 737-700,,68,PH-BGM,
4991,132060531,2025-03-01 07:37:39,AFR42JE,68.99999963398339,21,Embraer EMB-170 STD,,72,F-HBXE,Regional Airlines/Air France
4992,132060541,2025-03-01 07:39:09,KLM1928,68.3000003500983,21,Boeing 737-800,,69,PH-BXM,
4994,132060561,2025-03-01 07:42:54,KLM84V,69.79999993716025,21,Boeing 737-700,,47,PH-BGI,
4995,132060571,2025-03-01 07:44:46,KLM734,71.49999995505664,21,Boeing 777-200,,76,PH-BQN,
4997,132060591,2025-03-01 07:48:25,KLM58G,68.99999963398339,21,Embraer ERJ 190-100 STD,,62,PH-EXV,KLM Cityhopper
4998,132060601,2025-03-01 07:49:46,KLM1126,69.10000013113435,21,Embraer ERJ190-100STD,,60,PH-EZZ,KLM Cityhopper
4999,132060611,2025-03-01 07:51:17,KLM86T,68.8999997665581,21,Embraer ERJ 190-100 STD,Zwanenburgbaan36C_L,71,PH-EZA,
5000,132060621,2025-03-01 07:52:56,UAL909,72.29999980331316,21,Boeing 767 322ER/W,,69,N673UA,United Airlines
5001,132060631,2025-03-01 07:54:24,EIN60H,69.49999985290117,21,Airbus A320 214,,55,EI-DEJ,Aer Lingus
5002,132060641,2025-03-01 07:56:01,KLM44L,68.99999963398339,21,Boeing 737-800,,66,PH-BCB,
5003,132060651,2025-03-01 07:57:38,KLM946,69.59999982672304,21,Embraer ERJ 170-200 STD,Zwanenburgbaan36C_L,69,PH-EXM,KLM Cityhopper
5005,132060671,2025-03-01 09:48:59,TRA44X,51.70000033492309,21,Boeing 737-800,,43,PH-HXN,Transavia
5006,132060681,2025-03-01 09:54:47,TRA1V,54.10000024638818,21,Boeing 737-800,,80,PH-HXC,
5007,132060691,2025-03-01 09:56:42,KLM74A,56.89999980114993,21,Boeing 737-900,,53,PH-BXS,
5010,132060721,2025-03-01 10:06:40,DLH7MU,54.10000024638818,21,Airbus A319 112,,69,D-AIBF,Lufthansa
5011,132060731,2025-03-01 10:08:27,KLM44Y,55.299999890749504,21,Boeing 737-700,,33,PH-BGG,
5012,132060741,2025-03-01 10:11:16,KLM46Z,59.39999973627356,21,Boeing 737-800,,63,PH-BCE,
5013,132060751,2025-03-01 10:12:48,KLM1842,59.39999973627356,21,Embraer ERJ 190-100 STD,,46,PH-EZG,
5014,132060761,2025-03-01 10:18:05,AUA379,53.79999980891819,21,Airbus A320 214,,37,OE-LBJ,Austrian Airlines
5016,132060791,2025-03-01 10:24:45,KLM38Z,53.10000024328873,21,Boeing 737-800,,29,PH-BXU,
5018,132060811,2025-03-01 10:27:51,KLM28V,53.39999993783203,21,Embraer ERJ 170-200 STD,,50,PH-EXH,
5019,132060821,2025-03-01 10:29:42,KLM78W,52.200000037033085,21,Embraer ERJ 190-100 STD,,19,PH-EZC,
5020,132060831,2025-03-01 10:33:27,CAO1033,57.299999890800365,21,Boeing 777 FFT,,42,B-2097,Air China Cargo
5022,132060851,2025-03-01 10:38:41,KLM1710,53.60000007463857,21,Embraer ERJ 170-200 STD,,58,PH-EXR,KLM Cityhopper
5023,132060861,2025-03-01 10:41:16,KLM68G,54.20000008753935,21,Embraer ERJ 190-100 STD,,58,PH-EZH,
5024,132060871,2025-03-01 10:43:19,MAC127X,52.600000203759684,21,Airbus A320 214,,67,CN-NML,Air Arabia Maroc
5025,132060881,2025-03-01 10:45:29,KLM706,58.00000013500245,21,Boeing 777-200,,99,PH-BQC,
5026,132060891,2025-03-01 11:08:37,PHFJK,50.30000008924549,21,Cessna 525B,Aalsmeerbaan36R_L,57,PH-FJK,
5027,132060901,2025-03-01 11:59:41,DLH4NV,56.20000009154918,21,Airbus A320 214SL,,59,D-AIUK,Lufthansa
5029,132060921,2025-03-01 12:04:29,KLM1776,53.49999974585294,21,Boeing 737-800,,56,PH-BXZ,
5032,132060951,2025-03-01 12:20:31,KLM30D,54.20000008753935,21,Embraer ERJ 190-100 STD,,46,PH-EXV,KLM Cityhopper
5033,132060961,2025-03-01 12:22:32,KLM92W,52.00000015667216,21,Boeing 737-800,,32,PH-BCA,
5034,132060971,2025-03-01 12:23:48,EJU45MU,54.20000008753935,21,Airbus A319-111,,53,OE-LQN,EasyJet Europe
5035,132060981,2025-03-01 12:25:43,TRA122,53.299999822736524,21,Boeing 737-800,,35,PH-HXA,
5038,132061011,2025-03-01 12:32:34,KLM52X,52.699999932741434,21,Embraer ERJ 190-100 STD,,73,PH-EXY,KLM Cityhopper
5039,132061021,2025-03-01 12:46:38,AFR39GK,52.499999984695336,21,Embraer EMB-170 STD,,52,F-HBXE,Regional Airlines/Air France
5040,132061041,2025-03-01 12:51:18,SAS87Y,52.600000203759684,21,Canadair CRJ900NG Regional Jet,,22,EI-FPV,City Jet
5041,132061051,2025-03-01 12:52:57,DLH992,53.10000024328873,21,Airbus A320 214,,63,D-AIZC,Lufthansa
5042,132061061,2025-03-01 12:55:41,KLM1902,48.39999984294525,21,Boeing 737-800,,35,PH-BXD,
5043,132061071,2025-03-01 13:01:59,KLM54H,53.10000024328873,21,Boeing 737-800,,41,PH-BXY,
5046,132061101,2025-03-01 13:19:08,TJS7,48.30000014620903,21,Embraer EMB505 Phenom 300,,37,OE-GBH,Tyrolean Jet Service
5047,132061111,2025-03-01 14:04:52,KLM129,64.89999985189709,21,Airbus SAS A330-203,Zwanenburgbaan18C_T,68,PH-AOC,
5048,132061121,2025-03-01 14:25:12,KLM40Q,55.599999772793,21,Embraer ERJ 190-100 STD,,56,PH-EZG,
5050,132061151,2025-03-01 14:33:46,KLM30H,56.20000009154918,21,Boeing 737-700,,67,PH-BGG,
5051,132061161,2025-03-01 14:36:01,KLM1820,53.39999993783203,21,Embraer ERJ 170-200 STD,,28,PH-EXN,KLM Cityhopper
5052,132061171,2025-03-01 14:38:25,KLM1790,55.299999890749504,21,Embraer ERJ 170-200 STD,,54,PH-EXS,Klm Cityhopper
5053,132061181,2025-03-01 14:41:21,KLM1756,50.79999991160464,21,Embraer ERJ 170-200 STD,,21,PH-EXR,KLM Cityhopper
5054,132061191,2025-03-01 14:47:00,KLM38W,52.699999932741434,21,Boeing 737-800,,43,PH-BCG,KLM Royal Dutch Airlines
5055,132061201,2025-03-01 14:48:49,SIA7394,61.70000024646643,21,Boeing 747 412F,,67,9V-SFP,Singapore Airlines Cargo
5056,132061211,2025-03-01 14:51:52,KLM78G,52.00000015667216,21,Embraer ERJ 190-100 STD,,44,PH-EZE,
5057,132061221,2025-03-01 14:55:25,KLM72N,52.600000203759684,21,Embraer ERJ190-100STD,,72,PH-EXA,KLM Cityhopper
5058,132061231,2025-03-01 14:57:35,TKJ5DT,54.80000031132627,21,Boeing 737NG 8F2/W,,47,TC-JFZ,Turkish Airlines
5062,132061271,2025-03-01 15:22:39,XRO1016,46.29999975030042,21,Dassault Mystère-Falcon 900,Oostbaan04_L,26,PH-NDK,
5064,132061291,2025-03-01 15:56:26,PGT1259,50.40000032921469,21,Airbus A320 214SL,,21,TC-DCM,Pegasus Airlines
5065,132061311,2025-03-01 16:01:37,CES771,46.10000013065806,21,Boeing 777 39PER,,27,B-7347,China Eastern Airlines
5067,132061331,2025-03-01 16:09:04,LWG40A,50.099999589462705,21,Cessna 525A CitationJet CJ2,,40,9H-ALL,Luxwing
5068,132061341,2025-03-01 16:45:26,QTR8101,53.20000011754865,21,Boeing 777-FDZ,,56,A7-BFI,Qatar Airways Cargo
5069,132061351,2025-03-01 16:51:07,KAL925,50.99999989660045,21,Boeing 777 3B5ER,,38,HL8042,Korean Air
5070,132061361,2025-03-01 17:11:16,CXA811,60.19999980026685,21,,,60,,
5071,132061371,2025-03-01 17:16:32,SXS3F,54.699999579229825,21,Boeing 737NG 8HC/W,,54,TC-SNT,SunExpress Air
5072,132061381,2025-03-01 17:29:16,ROT363W,51.70000033492309,21,Boeing 737NG 78J/W,,60,YR-BGH,
5074,132061401,2025-03-01 17:32:44,KLM34V,54.99999974364995,21,Boeing 737-900,,55,PH-BXP,
5075,132061411,2025-03-01 17:34:47,MPH9442,56.699999667408356,21,Boeing 747-400F,,99,PH-CKC,
5076,132061421,2025-03-01 17:36:56,KLM62W,50.5999997587676,21,Embraer ERJ 190-100 STD,,54,PH-EZC,
5077,132061431,2025-03-01 17:38:37,KLM1316,51.70000033492309,21,Boeing 737-800,,44,PH-BCK,KLM Royal Dutch Airlines
5079,132061451,2025-03-01 17:43:00,ETD917,54.89999966515191,21,Boeing 777 FFX,,77,A6-DDC,Etihad Airways Cargo
5080,132061461,2025-03-01 17:44:51,KLM58K,52.30000031789487,21,Boeing 737-900,,52,PH-BXO,
5081,132061471,2025-03-01 17:47:36,KLM44C,50.70000013181079,21,Embraer ERJ 170-200 STD,,40,PH-EXZ,KLM Cityhopper
5082,132061481,2025-03-01 17:48:46,EVA075,56.599999632377084,21,Boeing 777 35EER,,79,B-16726,EVA Airways
5083,132061491,2025-03-01 17:53:36,ETD58B,53.999999856407506,21,Boeing 777 3FXER,,71,A6-ETH,Etihad Airways Cargo
5085,132061511,2025-03-01 18:01:28,AUA3TC,53.90000007902604,21,Embraer EMB-195 LR,,65,OE-LWJ,Austrian Airlines
5086,132061521,2025-03-01 18:05:38,KLM37X,51.39999972385426,21,Boeing 737-800,,60,PH-BCE,
5087,132061531,2025-03-01 18:10:49,KLM28W,52.80000012700799,21,Boeing 737-800,,60,PH-BXU,
5088,132061551,2025-03-01 18:13:40,KLM34B,50.99999989660045,21,Embraer ERJ 190-100 STD,,52,PH-EZD,
5090,132061571,2025-03-01 18:19:46,KLM25M,52.30000031789487,21,Embraer ERJ 170-200 STD,,44,PH-EXX,KLM Cityhopper
5091,132061581,2025-03-01 18:21:39,KLM83C,52.00000015667216,21,Boeing 737-800,,56,PH-BXB,
5092,132061591,2025-03-01 18:24:01,KLM54G,51.70000033492309,21,Boeing 737-800,,68,PH-BXZ,
5093,132061601,2025-03-01 18:25:09,KLM47V,50.70000013181079,21,Canadair CL-600-2B19 CRJ-200LR,,51,D-ACJJ,
5095,132061621,2025-03-01 18:28:56,KLM64H,49.79999993716025,21,Embraer ERJ 170-200 STD,,54,PH-EXN,KLM Cityhopper
5096,132061631,2025-03-01 18:34:40,KLM1246,50.5999997587676,21,Embraer ERJ 170-200 STD,,32,PH-EXG,
5097,132061641,2025-03-01 18:36:25,KLM59W,51.10000003364157,21,Boeing 737-700,,68,PH-BGF,
5099,132061661,2025-03-01 18:39:47,TRA6606,51.39999972385426,21,Boeing 737-800,,54,PH-HSJ,
5100,132061671,2025-03-01 18:43:44,KLM24P,49.39999964616979,21,Embraer ERJ 190-100 STD,,45,PH-EXV,KLM Cityhopper
5101,132061681,2025-03-01 18:45:14,KLM1960,51.59999990334411,21,Boeing 737-800,,36,PH-HSD,
5102,132061691,2025-03-01 18:48:18,UAE149,55.599999772793,21,Airbus A380 861,,83,A6-EOT,Emirates Airline
5103,132061701,2025-03-01 18:51:42,KLM80Z,52.499999984695336,21,Boeing 737-900,,41,PH-BXT,
5106,132061731,2025-03-01 18:56:26,KLM36Z,51.79999978798543,21,Boeing 737-900,,21,PH-BXS,
5107,132061741,2025-03-01 18:59:06,VLG45BB,50.099999589462705,21,Airbus A320-271N,,49,EC-MZT,Vueling Airlines
5108,132061751,2025-03-01 19:01:05,KLM9935,49.79999993716025,21,Embraer ERJ 190-100 STD,,65,PH-EXE,Klm Cityhopper
5109,132061761,2025-03-01 19:04:35,QTR96C,65.10000027305732,21,Boeing 787 8,,72,A7-BCS,Qatar Airlines
5110,132061771,2025-03-01 19:06:22,KLM49L,58.600000237992134,21,Boeing 737-800,,60,PH-HSD,
5111,132061781,2025-03-01 19:07:56,KLM94M,54.50000026534919,21,Boeing 737-700,,43,PH-BGQ,
5112,132061791,2025-03-01 19:10:16,TFL1DV,54.39999956690761,21,Boeing 737-8MAX,,48,PH-TFP,TUI Airlines Netherlands
5113,132061801,2025-03-01 19:15:27,EJU43TL,50.70000013181079,21,Airbus A319-111,,51,OE-LQA,EasyJet Europe
5114,132061811,2025-03-01 20:42:23,ZXP06,52.10000014429497,21,Eurocopter Deutschland EC135 P2+,Aalsmeerbaan36R_T,49,PH-PXF,
5115,132061821,2025-03-01 21:02:44,DLH5RF,50.50000038750156,21,Airbus A320 214,,39,D-AIZA,Lufthansa
5117,132096681,2025-03-02 06:07:09,TRA5315,66.80000037637839,21,Boeing 737-800,Kaagbaan06_T,108,PH-HXK,Transavia
5120,132096711,2025-03-02 06:18:15,LOT7LA,59.10000028311194,21,Embraer EMB-175 LR,Kaagbaan06_T,64,SP-LIM,LOT Polish Airlines
5121,132096721,2025-03-02 06:20:08,TRA6901,67.60000032150896,21,Boeing 737-800,Kaagbaan06_T,74,PH-HSM,
5122,132096731,2025-03-02 06:22:52,TRA5071,65.89999997083599,21,Boeing 737-800,Kaagbaan06_T,65,PH-HXA,
5123,132096741,2025-03-02 06:24:07,KLM29L,57.00000020117855,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,51,PH-EXN,KLM Cityhopper
5124,132096751,2025-03-02 06:25:10,IBS1796,55.299999890749504,21,Airbus A320 214,Kaagbaan06_T,80,EC-JFN,
5125,132096761,2025-03-02 06:29:30,KLM1917,61.19999956845862,21,Embraer ERJ190-100LR,Kaagbaan06_T,43,PH-EZV,KLM Cityhopper
5126,132096771,2025-03-02 06:35:04,VLG112M,54.20000008753935,21,Airbus A320 214,Kaagbaan06_T,61,EC-MCU,Vueling Airlines
5127,132096781,2025-03-02 07:16:27,KLM61B,61.80000019779552,21,Embraer ERJ 190-100 STD,Oostbaan04_T,51,PH-EXE,Klm Cityhopper
5128,132096791,2025-03-02 07:49:40,KLM41N,60.399999933542134,21,Boeing 737-900,Aalsmeerbaan36R_T,60,PH-BXS,
5129,132096801,2025-03-02 07:52:11,KLM911,60.79999962982939,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,68,PH-EZC,
5130,132096811,2025-03-02 08:00:06,KLM95E,54.80000031132627,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,73,PH-EXI,
5131,132096821,2025-03-02 10:07:44,KLM591,69.99999980147328,21,Boeing 777-200,Kaagbaan06_T,48,PH-BQC,
5133,132096841,2025-03-02 10:23:01,TFL8NG,56.5000002019191,21,Boeing 737-8MAX,Kaagbaan06_T,16,PH-TFN,TUI Airlines Netherlands
5134,132096851,2025-03-02 10:26:20,SWR2DV,60.300000379565034,21,Embraer EMB-190 LR,Kaagbaan06_T,47,HB-JVM,Helvetic Airways
5135,132096861,2025-03-02 10:33:16,AUA372A,63.09999977136199,21,Embraer EMB-195 LR,Kaagbaan06_T,33,OE-LWD,Austrian Airlines
5139,132096901,2025-03-02 12:15:46,KLM31C,64.19999979238625,21,Boeing 737-800,Kaagbaan06_T,52,PH-BCG,KLM Royal Dutch Airlines
5140,132096911,2025-03-02 12:22:08,KLM1375,65.00000004350268,21,Boeing 737-800,Kaagbaan06_T,65,PH-HSD,
5141,132096921,2025-03-02 12:23:03,KLM61N,60.399999933542134,21,Boeing 737-900,Kaagbaan06_T,51,PH-BXS,
5142,132096931,2025-03-02 12:25:12,KLM95Y,61.80000019779552,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,68,PH-EXI,
5143,132096941,2025-03-02 12:26:23,KLM49F,65.00000004350268,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,63,PH-EZA,
5144,132096951,2025-03-02 12:32:14,TRA6817,66.0000000615232,21,Boeing 737-800,Kaagbaan06_T,102,PH-HZN,
5145,132096961,2025-03-02 12:34:30,KLM1921,62.19999973047684,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,68,PH-EZC,
5146,132096971,2025-03-02 12:35:59,KLM1711,60.89999991718851,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,65,PH-EXR,KLM Cityhopper
5151,132097021,2025-03-02 13:26:17,TRA6119,61.70000024646643,21,Boeing 737-800,Kaagbaan06_T,77,PH-HZL,
5154,132097051,2025-03-02 13:39:20,KLM129,66.40000004874088,21,Airbus SAS A330-203,Kaagbaan06_T,78,PH-AOF,
5156,132097071,2025-03-02 13:59:59,TRA35Q,60.79999962982939,21,Boeing 737-800,Kaagbaan06_T,93,PH-HXG,Transavia
5158,132097091,2025-03-02 14:08:06,KLM93Z,58.700000224255575,21,Boeing 737-900,Kaagbaan06_T,64,PH-BXO,
5159,132097101,2025-03-02 14:12:24,VLG8435,50.099999589462705,21,Airbus A320 232SL,Kaagbaan06_T,47,EC-LVS,Vueling Airlines
5160,132097111,2025-03-02 14:13:36,KLM589,61.90000025590525,21,Boeing 777-300ER,Kaagbaan06_T,95,PH-BVP,
5161,132097121,2025-03-02 14:26:31,KLM1423,56.699999667408356,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,83,PH-EXU,KLM Cityhopper
5162,132097131,2025-03-02 14:30:09,TRA5351,61.1000003718099,21,Boeing 737-800,Kaagbaan06_T,75,PH-HZX,
5164,132097151,2025-03-02 14:32:38,KLM71V,62.09999980044089,21,Boeing 737-800,Kaagbaan06_T,67,PH-BXG,
5167,132097181,2025-03-02 14:39:39,KLM79C,66.60000027911083,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,61,PH-EZH,
5168,132097191,2025-03-02 14:41:17,THY3LQ,62.29999979734124,21,Boeing 777 3F2ER,Kaagbaan06_T,45,TC-JJR,Turkish Airlines
5170,132097211,2025-03-02 14:46:23,KLM1855,62.39999983732468,21,Boeing 737-800,Kaagbaan06_T,80,PH-BXW,
5172,132097231,2025-03-02 14:54:16,KLM1245,65.29999986404401,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,81,PH-EXG,
5173,132097241,2025-03-02 14:55:47,KLM83B,56.89999980114993,21,Boeing 737-700,Kaagbaan06_T,50,PH-BGI,
5174,132097251,2025-03-02 14:56:52,TFL1FJ,53.90000007902604,21,Boeing 737-8MAX,Kaagbaan06_T,68,PH-TFP,TUI Airlines Netherlands
5175,132097261,2025-03-02 14:59:49,MSR758,60.79999962982939,21,Boeing 787-9,Kaagbaan06_T,89,SU-GEU,Egyptair
5176,132097271,2025-03-02 15:02:51,SWR3VD,66.4999998924696,21,Airbus A320 214,Kaagbaan06_T,69,HB-IJP,Swiss International Air Lines
5177,132097281,2025-03-02 15:03:48,KLM91J,56.39999963718678,21,Embraer ERJ190-100STD,Kaagbaan06_T,51,PH-EZX,KLM Cityhopper
5179,132097301,2025-03-02 15:08:08,TRA5X,64.89999985189709,21,Boeing 737-800,Kaagbaan06_T,65,PH-HSA,
5181,132097321,2025-03-02 15:17:22,KLM89F,59.49999977702309,21,Embraer ERJ190-100STD,Kaagbaan06_T,71,PH-EZZ,KLM Cityhopper
5182,132097341,2025-03-02 15:24:14,KLM1187,64.09999984092619,21,Embraer ERJ190-100STD,Kaagbaan06_T,65,PH-EXB,KLM Cityhopper
5183,132097351,2025-03-02 15:25:27,KLM53D,64.7000003039113,21,Boeing 737-800,Kaagbaan06_T,89,PH-BXA,
5184,132097361,2025-03-02 15:31:46,EJU61UC,49.9000001100694,21,Cessna Citation CJ1,Kaagbaan06_T,70,OE-FCW,
5186,132097381,2025-03-02 16:53:47,TRA6606,58.49999999954957,21,Boeing 737-800,,53,PH-HSJ,
5188,132097401,2025-03-02 17:00:38,FIN4AZ,48.599999758214906,21,Airbus A321-231SL,,45,OH-LZT,Finnair
5189,132097411,2025-03-02 17:31:33,KLM60Q,53.20000011754865,21,Boeing 737-800,,62,PH-BXC,
5190,132097421,2025-03-02 17:33:55,LOT7KZ,52.40000002698865,21,Embraer ERJ190-200IGW,,78,SP-LNG,LOT Polish Airlines
5192,132097441,2025-03-02 17:39:50,DLH9MC,52.89999974855263,21,Airbus A320 214SL,,75,D-AIUD,
5193,132097451,2025-03-02 17:41:56,KLM844,55.50000039197834,21,Boeing 777-300ER,,80,PH-BVB,
5194,132097461,2025-03-02 17:43:45,ETD58B,58.00000013500245,21,Boeing 777 3FXER,,96,A6-ETJ,Etihad Airways
5195,132097471,2025-03-02 17:47:28,KLM1274,52.89999974855263,21,Embraer ERJ 190-100 STD,,57,PH-EZH,
5196,132097481,2025-03-02 17:49:10,KLM1856,52.80000012700799,21,Boeing 737-800,,93,PH-BXW,
5197,132097491,2025-03-02 17:51:41,KLM34V,56.10000003509641,21,Boeing 737-800,,120,PH-BXY,
5198,132097501,2025-03-02 17:53:18,KLM44C,54.600000047650745,21,Embraer ERJ 170-200 STD,,64,PH-EXT,KLM Cityhopper
5199,132097511,2025-03-02 17:55:28,KLM1316,53.20000011754865,21,Boeing 737-700,,67,PH-BGM,
5200,132097521,2025-03-02 17:59:29,AIC155,53.60000007463857,21,Boeing 787 8,,75,VT-ANU,Air India
5201,132097531,2025-03-02 18:03:11,KLM1368,51.39999972385426,21,Boeing 737-800,,66,PH-BXZ,
5202,132097541,2025-03-02 18:06:25,AUA3TC,54.20000008753935,21,Airbus A320-216,,70,OE-LXA,Austrian Airlines
5204,132097571,2025-03-02 18:13:32,ROT363W,54.10000024638818,21,Boeing 737-8H6/W,,65,YR-BGL,TAROM
5205,132097581,2025-03-02 18:14:32,AFR1440,52.600000203759684,21,Airbus A319 111LR,,70,F-GRXK,
5207,132097601,2025-03-02 18:19:50,SAS49M,49.79999993716025,21,Canadair CRJ900NG Regional Jet,,35,EI-FPW,City Jet
5208,132097611,2025-03-02 18:22:02,TRA1V,50.70000013181079,21,Boeing 737-800,,87,PH-HSA,
5209,132097621,2025-03-02 18:25:53,KLM1246,50.40000032921469,21,Embraer ERJ 170-200 STD,,58,PH-EXG,
5210,132097631,2025-03-02 18:28:46,KLM862,54.39999956690761,21,Boeing 777-200,,52,PH-BQD,
5211,132097641,2025-03-02 18:30:20,UAE149,59.70000021875869,21,Airbus A380 861,Aalsmeerbaan36R_L,96,A6-EOU,Emirates Airline
5212,132097651,2025-03-02 18:32:27,KLM62R,53.20000011754865,21,Boeing 737-800,,69,PH-HSD,
5214,132097671,2025-03-02 18:35:13,KLM56A,50.89999969341876,21,Embraer ERJ 170-200 STD,,55,PH-EXJ,
